# albicilla	T_albicilla_22581,T_albicilla_22591,T_albicilla_22592,T_albicilla_22611,T_albicilla_85104,T_albicilla_85105
# chloris	T_chloris_12584,T_chloris_12606,T_chloris_13960,T_chloris_14446,T_chloris_20983,T_chloris_22075,T_chloris_23253,T_chloris_23630,T_chloris_23632,T_chloris_24382,T_chloris_24727
# colonus	T_colonus_2003089,T_colonus_2003097,T_colonus_2004070
# leucopygius	T_leucopygius_32019,T_leucopygius_32037,T_leucopygius_34505,T_leucopygius_34508,T_leucopygius_DOT6654
# sanctus	T_sanctus_14877,T_sanctus_14879,T_sanctus_24565,T_sanctus_25117,T_sanctus_33267,T_sanctus_34636,T_sanctus_34659,T_sanctus_35549,T_sanctus_72545,T_sanctus_7567,T_sanctus_B29435,T_sanctus_B32637,T_sanctus_B33280,T_sanctus_B34636,T_sanctus_B34659,T_sanctus_B34946,T_sanctus_B43266,T_sanctus_B50292,T_sanctus_B50543,T_sanctus_B51072,T_sanctus_B53055,T_sanctus_B53068,T_sanctus_B54673,T_sanctus_B57402,T_sanctus_B59372,T_sanctus_B60180,T_sanctus_B60181,T_sanctus_B60182,T_sanctus_B60183,T_sanctus_B60184,T_tristrami_33839,T_tristrami_33858,T_tristrami_33864,T_tristrami_33867,T_tristrami_33895
# saurophagus	T_saurophagus_18929,T_saurophagus_27804,T_saurophagus_36179,T_saurophagus_36283,T_saurophagus_36284,T_saurophagus_69666
# sordidus	T_sordidus_B33717,T_sordidus_B33718,T_sordidus_B33719,T_sordidus_B33720,T_sordidus_B44198,T_sordidus_B44295,T_sordidus_B44296,T_sordidus_B51462
# tristrami	T_tristrami_18953,T_tristrami_27723,T_tristrami_27752,T_tristrami_27792,T_tristrami_27793,T_tristrami_32049,T_tristrami_33253,T_tristrami_36188,T_tristrami_6704
# Locus ID	Chr	BP	Pop ID	N	Haplotype Cnt	Gene Diversity	Smoothed Gene Diversity	Smoothed Gene Diversity P-value	Haplotype Diversity	Smoothed Haplotype Diversity	Smoothed Haplotype Diversity P-value	HWE P-value	HWE P-value SE	Haplotypes
22	Pseudo10_dna	11128054	sanctus	66	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:66
22	Pseudo10_dna	11128054	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:10
22	Pseudo10_dna	11128054	sordidus	16	2	0.45833	0.00000	0.00000	0.45833	0.00000	0.00000	0.00000	0.00000	C:5;T:11
22	Pseudo10_dna	11128054	tristrami	18	2	0.52288	0.00000	0.00000	0.52288	0.00000	0.00000	0.00000	0.00000	C:8;T:10
23	Pseudo10_dna	11493406	albicilla	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
23	Pseudo10_dna	11493406	chloris	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
23	Pseudo10_dna	11493406	colonus	4	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:4
23	Pseudo10_dna	11493406	leucopygius	8	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:8
23	Pseudo10_dna	11493406	sanctus	64	2	0.17262	0.00000	0.00000	0.17262	0.00000	0.00000	0.00000	0.00000	C:58;G:6
23	Pseudo10_dna	11493406	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
23	Pseudo10_dna	11493406	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
23	Pseudo10_dna	11493406	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:18
24	Pseudo10_dna	11986414	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
24	Pseudo10_dna	11986414	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:22
24	Pseudo10_dna	11986414	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
24	Pseudo10_dna	11986414	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
24	Pseudo10_dna	11986414	sanctus	62	2	0.31729	0.00000	0.00000	0.31729	0.00000	0.00000	0.00000	0.00000	C:50;T:12
24	Pseudo10_dna	11986414	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
24	Pseudo10_dna	11986414	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
24	Pseudo10_dna	11986414	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:18
25	Pseudo10_dna	11986819	albicilla	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
25	Pseudo10_dna	11986819	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:22
25	Pseudo10_dna	11986819	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
25	Pseudo10_dna	11986819	leucopygius	8	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:8
25	Pseudo10_dna	11986819	sanctus	68	2	0.02941	0.00000	0.00000	0.02941	0.00000	0.00000	0.00000	0.00000	C:67;T:1
25	Pseudo10_dna	11986819	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
25	Pseudo10_dna	11986819	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
25	Pseudo10_dna	11986819	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
26	Pseudo10_dna	12151883	albicilla	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
26	Pseudo10_dna	12151883	chloris	20	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:20
26	Pseudo10_dna	12151883	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
26	Pseudo10_dna	12151883	leucopygius	8	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:8
26	Pseudo10_dna	12151883	sanctus	64	2	0.06151	0.00000	0.00000	0.06151	0.00000	0.00000	0.00000	0.00000	C:62;G:2
26	Pseudo10_dna	12151883	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
26	Pseudo10_dna	12151883	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
26	Pseudo10_dna	12151883	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:18
27	Pseudo10_dna	12152314	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
27	Pseudo10_dna	12152314	chloris	18	2	0.11111	0.00000	0.00000	0.11111	0.00000	0.00000	0.00000	0.00000	A:1;G:17
27	Pseudo10_dna	12152314	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
27	Pseudo10_dna	12152314	leucopygius	8	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:8
27	Pseudo10_dna	12152314	sanctus	62	2	0.43205	0.00000	0.00000	0.43205	0.00000	0.00000	0.00000	0.00000	A:43;G:19
27	Pseudo10_dna	12152314	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
27	Pseudo10_dna	12152314	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
27	Pseudo10_dna	12152314	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
28	Pseudo10_dna	12170644	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
28	Pseudo10_dna	12170644	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
28	Pseudo10_dna	12170644	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
28	Pseudo10_dna	12170644	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
28	Pseudo10_dna	12170644	sanctus	70	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:70
28	Pseudo10_dna	12170644	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
28	Pseudo10_dna	12170644	sordidus	16	2	0.12500	0.00000	0.00000	0.12500	0.00000	0.00000	0.00000	0.00000	A:1;G:15
28	Pseudo10_dna	12170644	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:18
29	Pseudo10_dna	12171092	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
29	Pseudo10_dna	12171092	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
29	Pseudo10_dna	12171092	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
29	Pseudo10_dna	12171092	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
29	Pseudo10_dna	12171092	sanctus	70	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:70
29	Pseudo10_dna	12171092	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
29	Pseudo10_dna	12171092	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
29	Pseudo10_dna	12171092	tristrami	18	2	0.50327	0.00000	0.00000	0.50327	0.00000	0.00000	0.00000	0.00000	C:7;G:11
30	Pseudo10_dna	13483589	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
30	Pseudo10_dna	13483589	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:22
30	Pseudo10_dna	13483589	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
30	Pseudo10_dna	13483589	leucopygius	8	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:8
30	Pseudo10_dna	13483589	sanctus	60	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:60
30	Pseudo10_dna	13483589	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
30	Pseudo10_dna	13483589	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
30	Pseudo10_dna	13483589	tristrami	16	2	0.12500	0.00000	0.00000	0.12500	0.00000	0.00000	0.00000	0.00000	C:15;T:1
31	Pseudo10_dna	14557638	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
31	Pseudo10_dna	14557638	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:22
31	Pseudo10_dna	14557638	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
31	Pseudo10_dna	14557638	leucopygius	4	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:4
31	Pseudo10_dna	14557638	sanctus	68	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:68
31	Pseudo10_dna	14557638	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
31	Pseudo10_dna	14557638	sordidus	16	2	0.23333	0.00000	0.00000	0.23333	0.00000	0.00000	0.00000	0.00000	C:14;T:2
31	Pseudo10_dna	14557638	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:18
32	Pseudo10_dna	14558067	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
32	Pseudo10_dna	14558067	chloris	20	2	0.26842	0.00000	0.00000	0.26842	0.00000	0.00000	0.00000	0.00000	A:3;G:17
32	Pseudo10_dna	14558067	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
32	Pseudo10_dna	14558067	leucopygius	4	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:4
32	Pseudo10_dna	14558067	sanctus	70	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:70
32	Pseudo10_dna	14558067	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
32	Pseudo10_dna	14558067	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
32	Pseudo10_dna	14558067	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:18
33	Pseudo10_dna	15630147	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
33	Pseudo10_dna	15630147	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
33	Pseudo10_dna	15630147	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
33	Pseudo10_dna	15630147	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
33	Pseudo10_dna	15630147	sanctus	70	2	0.02857	0.00000	0.00000	0.02857	0.00000	0.00000	0.00000	0.00000	G:69;T:1
33	Pseudo10_dna	15630147	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
33	Pseudo10_dna	15630147	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
33	Pseudo10_dna	15630147	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:18
34	Pseudo10_dna	15630509	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
34	Pseudo10_dna	15630509	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
34	Pseudo10_dna	15630509	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
34	Pseudo10_dna	15630509	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
34	Pseudo10_dna	15630509	sanctus	70	2	0.02857	0.00000	0.00000	0.02857	0.00000	0.00000	0.00000	0.00000	A:1;G:69
34	Pseudo10_dna	15630509	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
34	Pseudo10_dna	15630509	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
34	Pseudo10_dna	15630509	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:18
35	Pseudo10_dna	16193559	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
35	Pseudo10_dna	16193559	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:22
35	Pseudo10_dna	16193559	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:10
35	Pseudo10_dna	16193559	sanctus	66	2	0.11562	0.00000	0.00000	0.11562	0.00000	0.00000	0.00000	0.00000	C:4;T:62
35	Pseudo10_dna	16193559	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:10
35	Pseudo10_dna	16193559	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:16
35	Pseudo10_dna	16193559	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:18
36	Pseudo10_dna	16193968	albicilla	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:10
36	Pseudo10_dna	16193968	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:22
36	Pseudo10_dna	16193968	colonus	2	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:2
36	Pseudo10_dna	16193968	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:10
36	Pseudo10_dna	16193968	sanctus	70	2	0.02857	0.00000	0.00000	0.02857	0.00000	0.00000	0.00000	0.00000	C:1;T:69
36	Pseudo10_dna	16193968	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:10
36	Pseudo10_dna	16193968	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:16
36	Pseudo10_dna	16193968	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:16
37	Pseudo11_dna	3957747	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
37	Pseudo11_dna	3957747	chloris	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:18
37	Pseudo11_dna	3957747	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
37	Pseudo11_dna	3957747	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
37	Pseudo11_dna	3957747	sanctus	60	2	0.09661	0.00000	0.00000	0.09661	0.00000	0.00000	0.00000	0.00000	G:57;T:3
37	Pseudo11_dna	3957747	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
37	Pseudo11_dna	3957747	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
37	Pseudo11_dna	3957747	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
38	Pseudo11_dna	3958190	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
38	Pseudo11_dna	3958190	chloris	14	2	0.14286	0.00000	0.00000	0.14286	0.00000	0.00000	0.00000	0.00000	A:13;G:1
38	Pseudo11_dna	3958190	colonus	2	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:2
38	Pseudo11_dna	3958190	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
38	Pseudo11_dna	3958190	sanctus	66	2	0.47786	0.00000	0.00000	0.47786	0.00000	0.00000	0.00000	0.00000	A:25;G:41
38	Pseudo11_dna	3958190	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
38	Pseudo11_dna	3958190	sordidus	16	2	0.23333	0.00000	0.00000	0.23333	0.00000	0.00000	0.00000	0.00000	A:14;G:2
38	Pseudo11_dna	3958190	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
39	Pseudo11_dna	5214422	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
39	Pseudo11_dna	5214422	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:22
39	Pseudo11_dna	5214422	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
39	Pseudo11_dna	5214422	leucopygius	8	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:8
39	Pseudo11_dna	5214422	sanctus	70	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:70
39	Pseudo11_dna	5214422	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
39	Pseudo11_dna	5214422	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
39	Pseudo11_dna	5214422	tristrami	18	2	0.11111	0.00000	0.00000	0.11111	0.00000	0.00000	0.00000	0.00000	A:1;G:17
40	Pseudo11_dna	5214831	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
40	Pseudo11_dna	5214831	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:22
40	Pseudo11_dna	5214831	colonus	4	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:4
40	Pseudo11_dna	5214831	leucopygius	8	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:8
40	Pseudo11_dna	5214831	sanctus	66	2	0.11562	0.00000	0.00000	0.11562	0.00000	0.00000	0.00000	0.00000	C:4;T:62
40	Pseudo11_dna	5214831	saurophagus	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:12
40	Pseudo11_dna	5214831	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:16
40	Pseudo11_dna	5214831	tristrami	18	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:18
41	Pseudo11_dna	6089913	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
41	Pseudo11_dna	6089913	chloris	22	2	0.09091	0.00000	0.00000	0.09091	0.00000	0.00000	0.00000	0.00000	C:1;G:21
41	Pseudo11_dna	6089913	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:6
41	Pseudo11_dna	6089913	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
41	Pseudo11_dna	6089913	sanctus	60	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:60
41	Pseudo11_dna	6089913	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
41	Pseudo11_dna	6089913	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:16
41	Pseudo11_dna	6089913	tristrami	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:12
42	Pseudo11_dna	11103675	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:12
42	Pseudo11_dna	11103675	chloris	20	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:20
42	Pseudo11_dna	11103675	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:6
42	Pseudo11_dna	11103675	leucopygius	6	2	0.60000	0.00000	0.00000	0.60000	0.00000	0.00000	0.00000	0.00000	C:3;G:3
42	Pseudo11_dna	11103675	sanctus	58	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:58
42	Pseudo11_dna	11103675	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
42	Pseudo11_dna	11103675	sordidus	14	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:14
42	Pseudo11_dna	11103675	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
43	Pseudo11_dna	11104021	albicilla	12	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:12
43	Pseudo11_dna	11104021	chloris	14	2	0.36264	0.00000	0.00000	0.36264	0.00000	0.00000	0.00000	0.00000	A:3;G:11
43	Pseudo11_dna	11104021	colonus	4	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:4
43	Pseudo11_dna	11104021	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:10
43	Pseudo11_dna	11104021	sanctus	60	2	0.03333	0.00000	0.00000	0.03333	0.00000	0.00000	0.00000	0.00000	A:1;G:59
43	Pseudo11_dna	11104021	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:10
43	Pseudo11_dna	11104021	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:16
43	Pseudo11_dna	11104021	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:16
44	Pseudo11_dna	11243014	albicilla	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:6
44	Pseudo11_dna	11243014	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:22
44	Pseudo11_dna	11243014	colonus	6	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:6
44	Pseudo11_dna	11243014	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:10
44	Pseudo11_dna	11243014	sanctus	62	2	0.06346	0.00000	0.00000	0.06346	0.00000	0.00000	0.00000	0.00000	A:60;C:2
44	Pseudo11_dna	11243014	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:10
44	Pseudo11_dna	11243014	sordidus	14	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:14
44	Pseudo11_dna	11243014	tristrami	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:16
45	Pseudo11_dna	11243412	albicilla	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
45	Pseudo11_dna	11243412	chloris	22	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:22
45	Pseudo11_dna	11243412	colonus	4	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:4
45	Pseudo11_dna	11243412	leucopygius	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
45	Pseudo11_dna	11243412	sanctus	66	2	0.05967	0.00000	0.00000	0.05967	0.00000	0.00000	0.00000	0.00000	C:64;T:2
45	Pseudo11_dna	11243412	saurophagus	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:10
45	Pseudo11_dna	11243412	sordidus	16	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:16
